drug_id,disease_id,disease_name,max_phase,drug_name
CHEMBL211456,HP_0001742,Nasal congestion,4.0,
CHEMBL131,HP_0001915,Aplastic anemia,4.0,PREDNISOLONE
CHEMBL313971,HP_0002829,Arthralgia,3.0,
CHEMBL1650,HP_0004398,Peptic ulcer,4.0,CORTISONE ACETATE
CHEMBL1201186,HP_0004398,Peptic ulcer,4.0,
CHEMBL316561,HP_0004398,Peptic ulcer,4.0,
CHEMBL384467,HP_0004398,Peptic ulcer,4.0,DEXAMETHASONE
CHEMBL52440,HP_0012735,Cough,4.0,
CHEMBL1581,EFO_0000319,cardiovascular disease,4.0,
CHEMBL6966,EFO_0000319,cardiovascular disease,4.0,
CHEMBL842,EFO_0000319,cardiovascular disease,4.0,CHLOROTHIAZIDE
CHEMBL1138,EFO_0000319,cardiovascular disease,4.0,EZETIMIBE
CHEMBL2219536,EFO_0000319,cardiovascular disease,4.0,
CHEMBL1085699,EFO_0000319,cardiovascular disease,3.0,
CHEMBL642,EFO_0000319,cardiovascular disease,4.0,
CHEMBL1551724,EFO_0000319,cardiovascular disease,3.0,
CHEMBL1201745,EFO_0000319,cardiovascular disease,4.0,CHOLINE FENOFIBRATE
CHEMBL435,EFO_0000373,congestive heart failure,4.0,HYDROCHLOROTHIAZIDE
CHEMBL1084172,EFO_0000464,emphysema,4.0,VILANTEROL TRIFENATATE
CHEMBL3989887,EFO_0000540,immune system disease,4.0,TACROLIMUS
CHEMBL1201571,EFO_0000540,immune system disease,4.0,ALEFACEPT
CHEMBL43452,EFO_0000540,immune system disease,4.0,
CHEMBL3184512,EFO_0000544,infection,4.0,
CHEMBL1200656,EFO_0000544,infection,4.0,
CHEMBL384467,EFO_0000565,leukemia,4.0,DEXAMETHASONE
CHEMBL2021430,EFO_0000574,lymphoma,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL2216870,EFO_0000616,neoplasm,4.0,IDELALISIB
CHEMBL1237054,EFO_0000616,neoplasm,4.0,
CHEMBL24828,EFO_0000616,neoplasm,4.0,VANDETANIB
CHEMBL313972,EFO_0000616,neoplasm,4.0,MASOPROCOL
CHEMBL2108955,EFO_0000616,neoplasm,3.0,
CHEMBL409,EFO_0000616,neoplasm,4.0,BICALUTAMIDE
CHEMBL3137342,EFO_0000616,neoplasm,4.0,
CHEMBL1129,EFO_0000616,neoplasm,4.0,
CHEMBL451887,EFO_0000616,neoplasm,4.0,
CHEMBL1201506,EFO_0000616,neoplasm,4.0,GEMTUZUMAB OZOGAMICIN
CHEMBL635,EFO_0000676,psoriasis,4.0,PREDNISONE
CHEMBL2021430,EFO_0000676,psoriasis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL852,EFO_0001378,multiple myeloma,4.0,
CHEMBL1201084,EFO_0002892,thyroid carcinoma,4.0,
CHEMBL3184791,EFO_0003103,urinary tract infection,4.0,
CHEMBL4208954,EFO_0003103,urinary tract infection,4.0,
CHEMBL3137301,EFO_0003144,heart failure,4.0,SACUBITRIL
CHEMBL2021430,EFO_0003778,psoriatic arthritis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL485,EFO_0003843,pain,4.0,
CHEMBL4594214,EFO_0003843,pain,4.0,ZICONOTIDE
CHEMBL131,EFO_0003898,ankylosing spondylitis,4.0,PREDNISOLONE
CHEMBL384467,EFO_0003898,ankylosing spondylitis,4.0,DEXAMETHASONE
CHEMBL2356097,EFO_0003913,angina pectoris,4.0,METOPROLOL SUCCINATE
CHEMBL2108894,EFO_0003948,gastroesophageal reflux disease,3.0,
CHEMBL600,EFO_0004228,drug-induced liver injury,4.0,
CHEMBL585,EFO_0004255,nephrotic syndrome,4.0,
CHEMBL1294,EFO_0004269,cardiac arrhythmia,4.0,
CHEMBL5314404,EFO_0004269,cardiac arrhythmia,3.0,
CHEMBL2021430,EFO_0004276,Stevens-Johnson syndrome,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL2021430,EFO_0005319,contact dermatitis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL53904,EFO_0005407,psychosis,3.0,
CHEMBL5314346,EFO_0005753,ocular vascular disease,4.0,
CHEMBL139,EFO_0005755,rheumatic disease,4.0,
CHEMBL2021430,EFO_0005854,allergic rhinitis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL131,EFO_0005854,allergic rhinitis,4.0,PREDNISOLONE
CHEMBL384467,EFO_0005854,allergic rhinitis,4.0,DEXAMETHASONE
CHEMBL1201110,EFO_0006510,Herpes Zoster,4.0,
CHEMBL2021430,EFO_0007160,autoimmune thrombocytopenic purpura,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL112,EFO_0007214,common cold,4.0,ACETAMINOPHEN
CHEMBL1201110,EFO_0007282,genital herpes,4.0,
CHEMBL131,EFO_0007405,optic neuritis,4.0,PREDNISOLONE
CHEMBL384467,EFO_0007520,trichinosis,4.0,DEXAMETHASONE
CHEMBL131,EFO_0007520,trichinosis,4.0,PREDNISOLONE
CHEMBL1200930,EFO_0007549,Zollinger-Ellison Syndrome,4.0,
CHEMBL635,EFO_1000039,meningeal tuberculosis,4.0,PREDNISONE
CHEMBL64,EFO_1000049,pulmonary tuberculosis,4.0,ISONIAZID
CHEMBL1200636,EFO_1000632,cerebral palsy,4.0,CYCLOBENZAPRINE HYDROCHLORIDE
CHEMBL384467,EFO_1000684,dermatitis herpetiformis,4.0,DEXAMETHASONE
CHEMBL1413,EFO_1000764,seborrheic dermatitis,4.0,
CHEMBL2021430,EFO_1000764,seborrheic dermatitis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL384467,EFO_1000764,seborrheic dermatitis,4.0,DEXAMETHASONE
CHEMBL2105613,EFO_1000877,complex partial epilepsy,4.0,DIVALPROEX SODIUM
CHEMBL635,EFO_1000941,frozen shoulder,4.0,PREDNISONE
CHEMBL5314348,EFO_1000985,intermediate coronary syndrome,4.0,BIVALIRUDIN
CHEMBL1691,EFO_1001069,ocular hypertension,4.0,BETAXOLOL HYDROCHLORIDE
CHEMBL2021430,EFO_1001194,subacute thyroiditis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL1650,EFO_1001194,subacute thyroiditis,4.0,CORTISONE ACETATE
CHEMBL384467,EFO_1001205,sympathetic ophthalmia,4.0,DEXAMETHASONE
CHEMBL5314378,EFO_1001282,Candidemia,4.0,CASPOFUNGIN ACETATE
CHEMBL880,EFO_1001347,Herpes Labialis,4.0,
CHEMBL384467,EFO_1001435,tenosynovitis,4.0,DEXAMETHASONE
CHEMBL2021430,HP_0001915,Aplastic anemia,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL16073,HP_0001945,Fever,4.0,
CHEMBL1452696,HP_0002829,Arthralgia,4.0,
CHEMBL2021430,HP_0004398,Peptic ulcer,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL590799,MP_0001914,hemorrhage,3.0,
CHEMBL852,EFO_0000313,carcinoma,4.0,
CHEMBL1069,EFO_0000319,cardiovascular disease,4.0,VALSARTAN
CHEMBL38380,EFO_0000319,cardiovascular disease,3.0,
CHEMBL2109172,EFO_0000319,cardiovascular disease,3.0,
CHEMBL344159,EFO_0000319,cardiovascular disease,4.0,TOLVAPTAN
CHEMBL1204644,EFO_0000319,cardiovascular disease,3.0,
CHEMBL1129,EFO_0000365,colorectal adenocarcinoma,4.0,
CHEMBL635,EFO_0000398,dermatomyositis,4.0,PREDNISONE
CHEMBL1650,EFO_0000398,dermatomyositis,4.0,CORTISONE ACETATE
CHEMBL2107841,EFO_0000400,diabetes mellitus,4.0,ALBIGLUTIDE
CHEMBL1951071,EFO_0000464,emphysema,4.0,ARFORMOTEROL TARTRATE
CHEMBL279229,EFO_0000537,hypertension,3.0,
CHEMBL1743068,EFO_0000540,immune system disease,4.0,SECUKINUMAB
CHEMBL1201835,EFO_0000540,immune system disease,4.0,
CHEMBL141,EFO_0000544,infection,4.0,LAMIVUDINE
CHEMBL1274,EFO_0000616,neoplasm,4.0,NILUTAMIDE
CHEMBL1743082,EFO_0000616,neoplasm,4.0,TRASTUZUMAB EMTANSINE
CHEMBL1489,EFO_0000616,neoplasm,4.0,AZACITIDINE
CHEMBL1742994,EFO_0000616,neoplasm,4.0,BRENTUXIMAB VEDOTIN
CHEMBL2105737,EFO_0000616,neoplasm,4.0,
CHEMBL1201746,EFO_0000616,neoplasm,4.0,PRALATREXATE
CHEMBL727,EFO_0000616,neoplasm,4.0,
CHEMBL1201139,EFO_0000616,neoplasm,4.0,MEGESTROL ACETATE
CHEMBL238071,EFO_0000616,neoplasm,4.0,
CHEMBL118,EFO_0000616,neoplasm,4.0,CELECOXIB
CHEMBL717,EFO_0000616,neoplasm,4.0,MEDROXYPROGESTERONE ACETATE
CHEMBL131,EFO_0000676,psoriasis,4.0,PREDNISOLONE
CHEMBL1201586,EFO_0000684,respiratory system disease,4.0,PALIVIZUMAB
CHEMBL1650,EFO_0000685,rheumatoid arthritis,4.0,CORTISONE ACETATE
CHEMBL527,EFO_0000685,rheumatoid arthritis,4.0,
CHEMBL1473,EFO_0000701,skin disease,4.0,FLUTICASONE PROPIONATE
CHEMBL5314375,EFO_0000763,viral disease,4.0,
CHEMBL61,EFO_0000763,viral disease,4.0,
CHEMBL1090,EFO_0000763,viral disease,4.0,
CHEMBL184,EFO_0000763,viral disease,4.0,
CHEMBL141,EFO_0000764,HIV infection,4.0,LAMIVUDINE
CHEMBL129,EFO_0000764,HIV infection,4.0,ZIDOVUDINE
CHEMBL211456,EFO_0001073,obesity,4.0,
CHEMBL2103741,EFO_0002892,thyroid carcinoma,4.0,
CHEMBL3707320,EFO_0003060,non-small cell lung carcinoma,4.0,ALECTINIB HYDROCHLORIDE
CHEMBL491571,EFO_0003103,urinary tract infection,4.0,
CHEMBL131,EFO_0003778,psoriatic arthritis,4.0,PREDNISOLONE
CHEMBL1201776,EFO_0003843,pain,4.0,
CHEMBL2106627,EFO_0003890,drug dependence,4.0,
CHEMBL1742461,EFO_0003948,gastroesophageal reflux disease,3.0,
CHEMBL2105085,EFO_0003948,gastroesophageal reflux disease,3.0,
CHEMBL537,EFO_0003963,freckles,4.0,
CHEMBL54,EFO_0004216,conduct disorder,4.0,HALOPERIDOL
CHEMBL218394,EFO_0004220,chronic hepatitis C virus infection,4.0,
CHEMBL348000,EFO_0004274,gout,4.0,
CHEMBL1650,EFO_0004276,Stevens-Johnson syndrome,4.0,CORTISONE ACETATE
CHEMBL384467,EFO_0005558,hemolytic anemia,4.0,DEXAMETHASONE
CHEMBL131,EFO_0005558,hemolytic anemia,4.0,PREDNISOLONE
CHEMBL1089221,EFO_0005752,eye inflammation,4.0,BENDAZAC
CHEMBL527,EFO_0005755,rheumatic disease,4.0,
CHEMBL94081,EFO_0005755,rheumatic disease,4.0,ALCLOFENAC
CHEMBL122,EFO_0005755,rheumatic disease,4.0,ROFECOXIB
CHEMBL2108922,EFO_0005755,rheumatic disease,3.0,
CHEMBL880,EFO_0006510,Herpes Zoster,4.0,
CHEMBL580,EFO_0006788,anxiety disorder,4.0,
CHEMBL267345,EFO_0007157,aspergillosis,4.0,
CHEMBL384467,EFO_0007160,autoimmune thrombocytopenic purpura,4.0,DEXAMETHASONE
CHEMBL1650,EFO_0007160,autoimmune thrombocytopenic purpura,4.0,CORTISONE ACETATE
CHEMBL267345,EFO_0007229,cryptococcosis,4.0,
CHEMBL384467,EFO_0007257,eosinophilic pneumonia,4.0,DEXAMETHASONE
CHEMBL1200380,EFO_0007282,genital herpes,4.0,
CHEMBL2021430,EFO_0007403,ophthalmic herpes zoster,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL1003,EFO_0007486,sinusitis,4.0,CLAVULANATE POTASSIUM
CHEMBL3989559,EFO_0007549,Zollinger-Ellison Syndrome,4.0,
CHEMBL1201447,EFO_1000644,newborn respiratory distress syndrome,4.0,
CHEMBL1201624,EFO_1000644,newborn respiratory distress syndrome,4.0,
CHEMBL1201576,EFO_1000784,microscopic polyangiitis,4.0,RITUXIMAB
CHEMBL1650,EFO_1000997,iritis,4.0,CORTISONE ACETATE
CHEMBL384467,EFO_1000997,iritis,4.0,DEXAMETHASONE
CHEMBL2021430,EFO_1001119,posterior uveitis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL384467,EFO_1001119,posterior uveitis,4.0,DEXAMETHASONE
CHEMBL2105458,HP_0000989,Pruritus,4.0,THENALIDINE
CHEMBL1622,HP_0001891,Iron deficiency anemia,4.0,
CHEMBL1697856,HP_0001945,Fever,4.0,
CHEMBL692,HP_0002019,Constipation,4.0,
CHEMBL1089221,HP_0003326,Myalgia,4.0,BENDAZAC
CHEMBL504,HP_0003326,Myalgia,4.0,
CHEMBL1790041,HP_0004398,Peptic ulcer,4.0,RANITIDINE
CHEMBL1742461,HP_0004398,Peptic ulcer,3.0,
CHEMBL2108821,HP_0200042,Skin ulcer,3.0,
CHEMBL141,EFO_0000180,HIV-1 infection,4.0,LAMIVUDINE
CHEMBL384467,EFO_0000274,atopic eczema,4.0,DEXAMETHASONE
CHEMBL406,EFO_0000319,cardiovascular disease,4.0,INDAPAMIDE
CHEMBL628,EFO_0000319,cardiovascular disease,4.0,
CHEMBL457,EFO_0000319,cardiovascular disease,4.0,GEMFIBROZIL
CHEMBL1200692,EFO_0000319,cardiovascular disease,4.0,OLMESARTAN MEDOXOMIL
CHEMBL3989695,EFO_0000319,cardiovascular disease,4.0,REGADENOSON
CHEMBL2103827,EFO_0000319,cardiovascular disease,4.0,
CHEMBL2364655,EFO_0000319,cardiovascular disease,4.0,EVOLOCUMAB
CHEMBL1311,EFO_0000319,cardiovascular disease,4.0,
CHEMBL517427,EFO_0000319,cardiovascular disease,3.0,
CHEMBL783,EFO_0000400,diabetes mellitus,4.0,
CHEMBL2103758,EFO_0000400,diabetes mellitus,4.0,
CHEMBL3707235,EFO_0000400,diabetes mellitus,3.0,
CHEMBL1789842,EFO_0000464,emphysema,4.0,INDACATEROL MALEATE
CHEMBL1201605,EFO_0000540,immune system disease,4.0,
CHEMBL3707333,EFO_0000544,infection,4.0,
CHEMBL137,EFO_0000544,infection,4.0,
CHEMBL104,EFO_0000544,infection,4.0,CLOTRIMAZOLE
CHEMBL443,EFO_0000544,infection,4.0,SULFAMETHOXAZOLE
CHEMBL2021430,EFO_0000565,leukemia,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL131,EFO_0000565,leukemia,4.0,PREDNISOLONE
CHEMBL2105348,EFO_0000616,neoplasm,3.0,
CHEMBL2108738,EFO_0000616,neoplasm,4.0,NIVOLUMAB
CHEMBL1201550,EFO_0000616,neoplasm,4.0,DENILEUKIN DIFTITOX
CHEMBL1201247,EFO_0000616,neoplasm,4.0,
CHEMBL1743048,EFO_0000616,neoplasm,4.0,OBINUTUZUMAB
CHEMBL1289494,EFO_0000616,neoplasm,3.0,
CHEMBL1096882,EFO_0000616,neoplasm,4.0,
CHEMBL1201112,EFO_0000616,neoplasm,4.0,
CHEMBL216913,EFO_0000616,neoplasm,3.0,
CHEMBL491473,EFO_0000616,neoplasm,3.0,
CHEMBL514,EFO_0000616,neoplasm,4.0,
CHEMBL1444,EFO_0000616,neoplasm,4.0,LETROZOLE
CHEMBL2108989,EFO_0000616,neoplasm,4.0,
CHEMBL384467,EFO_0000685,rheumatoid arthritis,4.0,DEXAMETHASONE
CHEMBL622,EFO_0000685,rheumatoid arthritis,4.0,ETODOLAC
CHEMBL1200384,EFO_0000701,skin disease,4.0,BETAMETHASONE DIPROPIONATE
CHEMBL435,EFO_0001422,cirrhosis of liver,4.0,HYDROCHLOROTHIAZIDE
CHEMBL635,EFO_0002609,juvenile idiopathic arthritis,4.0,PREDNISONE
CHEMBL2105741,EFO_0002617,metastatic melanoma,4.0,TRAMETINIB DIMETHYL SULFOXIDE
CHEMBL1650,EFO_0003063,polymyositis,4.0,CORTISONE ACETATE
CHEMBL3184512,EFO_0003097,empyema,4.0,
CHEMBL131,EFO_0003106,pneumonia,4.0,PREDNISOLONE
CHEMBL1177,EFO_0003888,attention deficit hyperactivity disorder,4.0,
CHEMBL1514,EFO_0003890,drug dependence,4.0,LEVOMETHADYL ACETATE
CHEMBL1201186,EFO_0003948,gastroesophageal reflux disease,4.0,
CHEMBL435,EFO_0004255,nephrotic syndrome,4.0,HYDROCHLOROTHIAZIDE
CHEMBL384467,EFO_0004255,nephrotic syndrome,4.0,DEXAMETHASONE
CHEMBL2021430,EFO_0004255,nephrotic syndrome,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL2105720,EFO_0004274,gout,4.0,LESINURAD
CHEMBL1650,EFO_0004274,gout,4.0,CORTISONE ACETATE
CHEMBL1650,EFO_0005319,contact dermatitis,4.0,CORTISONE ACETATE
CHEMBL2028019,EFO_0005407,psychosis,4.0,
CHEMBL746,EFO_0005751,eye allergy,4.0,
CHEMBL340978,EFO_0005755,rheumatic disease,4.0,BENOXAPROFEN
CHEMBL404108,EFO_0005755,rheumatic disease,4.0,LUMIRACOXIB
CHEMBL3137333,EFO_0007157,aspergillosis,4.0,ISAVUCONAZONIUM SULFATE
CHEMBL635,EFO_0007160,autoimmune thrombocytopenic purpura,4.0,PREDNISONE
CHEMBL3137333,EFO_0007380,mucormycosis,4.0,ISAVUCONAZONIUM SULFATE
CHEMBL2021430,EFO_0007405,optic neuritis,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL131,EFO_1000039,meningeal tuberculosis,4.0,PREDNISOLONE
CHEMBL1200389,EFO_1000760,rosacea,4.0,
CHEMBL1650,EFO_1000764,seborrheic dermatitis,4.0,CORTISONE ACETATE
CHEMBL635,EFO_1001051,mycosis fungoides,4.0,PREDNISONE
CHEMBL3184512,EFO_1001084,parametritis,4.0,
CHEMBL635,EFO_1001194,subacute thyroiditis,4.0,PREDNISONE
CHEMBL131,EFO_1001194,subacute thyroiditis,4.0,PREDNISOLONE
CHEMBL3184512,EFO_1001362,Lung Abscess,4.0,
CHEMBL746,HP_0001742,Nasal congestion,4.0,
CHEMBL986,HP_0001742,Nasal congestion,4.0,
CHEMBL1650,HP_0001873,Thrombocytopenia,4.0,CORTISONE ACETATE
CHEMBL131,HP_0001873,Thrombocytopenia,4.0,PREDNISOLONE
CHEMBL857,HP_0001891,Iron deficiency anemia,4.0,
CHEMBL384467,HP_0001915,Aplastic anemia,4.0,DEXAMETHASONE
CHEMBL1650,HP_0001915,Aplastic anemia,4.0,CORTISONE ACETATE
CHEMBL1089221,HP_0002829,Arthralgia,4.0,BENDAZAC
CHEMBL672,HP_0003124,Hypercholesterolemia,4.0,FENOFIBRATE
CHEMBL1076211,HP_0003326,Myalgia,3.0,
CHEMBL521589,HP_0006536,Airway obstruction,3.0,
CHEMBL3989559,HP_0100633,Esophagitis,4.0,
CHEMBL1016,EFO_0000319,cardiovascular disease,3.0,
CHEMBL2108304,EFO_0000319,cardiovascular disease,4.0,
CHEMBL35,EFO_0000319,cardiovascular disease,4.0,FUROSEMIDE
CHEMBL159226,EFO_0000319,cardiovascular disease,4.0,
CHEMBL1055,EFO_0000319,cardiovascular disease,4.0,CHLORTHALIDONE
CHEMBL24,EFO_0000319,cardiovascular disease,4.0,ATENOLOL
CHEMBL6622,EFO_0000319,cardiovascular disease,4.0,
CHEMBL679,EFO_0000319,cardiovascular disease,4.0,
CHEMBL1398126,EFO_0000373,congestive heart failure,4.0,
CHEMBL419213,EFO_0000373,congestive heart failure,4.0,LISINOPRIL
CHEMBL2021430,EFO_0000384,Crohn's disease,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL39736,EFO_0000400,diabetes mellitus,4.0,
CHEMBL2107830,EFO_0000400,diabetes mellitus,4.0,EMPAGLIFLOZIN
CHEMBL2134724,EFO_0000464,emphysema,4.0,IPRATROPIUM BROMIDE
CHEMBL523299,EFO_0000464,emphysema,4.0,UMECLIDINIUM BROMIDE
CHEMBL1201439,EFO_0000540,immune system disease,4.0,
CHEMBL34259,EFO_0000540,immune system disease,4.0,METHOTREXATE
CHEMBL5314379,EFO_0000540,immune system disease,4.0,VOCLOSPORIN
CHEMBL267345,EFO_0000544,infection,4.0,
CHEMBL1003,EFO_0000544,infection,4.0,CLAVULANATE POTASSIUM
CHEMBL384467,EFO_0000574,lymphoma,4.0,DEXAMETHASONE
CHEMBL635,EFO_0000574,lymphoma,4.0,PREDNISONE
CHEMBL419213,EFO_0000612,myocardial infarction,4.0,LISINOPRIL
CHEMBL1619,EFO_0000616,neoplasm,4.0,
CHEMBL189963,EFO_0000616,neoplasm,4.0,
CHEMBL1358,EFO_0000616,neoplasm,4.0,FULVESTRANT
CHEMBL2354444,EFO_0000616,neoplasm,3.0,
CHEMBL1082407,EFO_0000616,neoplasm,4.0,ENZALUTAMIDE
CHEMBL1257030,EFO_0000616,neoplasm,3.0,
CHEMBL38,EFO_0000616,neoplasm,4.0,
CHEMBL343448,EFO_0000616,neoplasm,4.0,
CHEMBL599,EFO_0000685,rheumatoid arthritis,4.0,MELOXICAM
CHEMBL6067493,EFO_0000707,squamous cell carcinoma,4.0,
CHEMBL880,EFO_0000763,viral disease,4.0,
CHEMBL1201723,EFO_0000763,viral disease,4.0,
CHEMBL57,EFO_0000764,HIV infection,4.0,NEVIRAPINE
CHEMBL76,EFO_0001068,malaria,4.0,
CHEMBL1023,EFO_0002913,Cutaneous T-cell lymphoma,4.0,
CHEMBL1213250,EFO_0003103,urinary tract infection,4.0,
CHEMBL1003,EFO_0003103,urinary tract infection,4.0,CLAVULANATE POTASSIUM
CHEMBL3184791,EFO_0003106,pneumonia,4.0,
CHEMBL1560,EFO_0003770,diabetic retinopathy,4.0,CAPTOPRIL
CHEMBL100116,EFO_0003843,pain,4.0,
CHEMBL33986,EFO_0003843,pain,4.0,
CHEMBL316561,EFO_0003948,gastroesophageal reflux disease,4.0,
CHEMBL1200799,EFO_0004190,open-angle glaucoma,4.0,TRAVOPROST
CHEMBL3707314,EFO_0004272,anemia (phenotype),4.0,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA
CHEMBL131,EFO_0004274,gout,4.0,PREDNISOLONE
CHEMBL1003,EFO_0004992,Otitis media,4.0,CLAVULANATE POTASSIUM
CHEMBL1082,EFO_0004992,Otitis media,4.0,
CHEMBL267345,EFO_0005045,visceral Leishmaniasis,4.0,
CHEMBL440294,EFO_0005407,psychosis,3.0,
CHEMBL1697766,EFO_0005407,psychosis,3.0,
CHEMBL1531134,EFO_0005407,psychosis,3.0,
CHEMBL493287,EFO_0005755,rheumatic disease,4.0,
CHEMBL131,EFO_0007141,allergic conjunctivitis,4.0,PREDNISOLONE
CHEMBL384467,EFO_0007141,allergic conjunctivitis,4.0,DEXAMETHASONE
CHEMBL635,EFO_0007405,optic neuritis,4.0,PREDNISONE
CHEMBL384467,EFO_0007405,optic neuritis,4.0,DEXAMETHASONE
CHEMBL3184791,EFO_0007481,septicemic plague,4.0,
CHEMBL1200397,EFO_0007510,tinea,4.0,
CHEMBL614,EFO_1000049,pulmonary tuberculosis,4.0,PYRAZINAMIDE
CHEMBL635,EFO_1000049,pulmonary tuberculosis,4.0,PREDNISONE
CHEMBL131,EFO_1000049,pulmonary tuberculosis,4.0,PREDNISOLONE
CHEMBL384467,EFO_1000049,pulmonary tuberculosis,4.0,DEXAMETHASONE
CHEMBL635,EFO_1000684,dermatitis herpetiformis,4.0,PREDNISONE
CHEMBL635,EFO_1000764,seborrheic dermatitis,4.0,PREDNISONE
CHEMBL1200735,EFO_1000829,bacterial conjunctivitis,4.0,
CHEMBL109,EFO_1000877,complex partial epilepsy,4.0,VALPROIC ACID
CHEMBL2021430,EFO_1001051,mycosis fungoides,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL635,EFO_1001119,posterior uveitis,4.0,PREDNISONE
CHEMBL1650,EFO_1001205,sympathetic ophthalmia,4.0,CORTISONE ACETATE
CHEMBL131,EFO_1001205,sympathetic ophthalmia,4.0,PREDNISOLONE
CHEMBL264241,EFO_1001282,Candidemia,4.0,ANIDULAFUNGIN
CHEMBL1719,HP_0000989,Pruritus,4.0,OLOPATADINE HYDROCHLORIDE
CHEMBL719,HP_0001742,Nasal congestion,4.0,MUPIROCIN
CHEMBL184618,HP_0001742,Nasal congestion,3.0,
CHEMBL384467,HP_0001873,Thrombocytopenia,4.0,DEXAMETHASONE
CHEMBL2110563,HP_0001891,Iron deficiency anemia,4.0,
CHEMBL4594214,HP_0001945,Fever,4.0,ZICONOTIDE
CHEMBL146095,HP_0001945,Fever,4.0,
CHEMBL1201516,HP_0002619,Varicose veins,4.0,
CHEMBL1076211,HP_0002829,Arthralgia,3.0,
CHEMBL1064,HP_0003119,Abnormal circulating lipid concentration,4.0,SIMVASTATIN
CHEMBL313971,HP_0003326,Myalgia,3.0,
CHEMBL2105085,HP_0004398,Peptic ulcer,3.0,
CHEMBL131,HP_0004398,Peptic ulcer,4.0,PREDNISOLONE
CHEMBL1114,HP_0006536,Airway obstruction,3.0,
CHEMBL485,HP_0012735,Cough,4.0,
CHEMBL141,MP_0001845,inflammation,4.0,LAMIVUDINE
CHEMBL2108110,MP_0001914,hemorrhage,4.0,
CHEMBL2021430,EFO_0000274,atopic eczema,4.0,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL188921,EFO_0000319,cardiovascular disease,4.0,
CHEMBL1463345,EFO_0000319,cardiovascular disease,4.0,CANRENONE
CHEMBL1017,EFO_0000319,cardiovascular disease,4.0,TELMISARTAN
CHEMBL521,EFO_0000319,cardiovascular disease,4.0,
CHEMBL419213,EFO_0000319,cardiovascular disease,4.0,LISINOPRIL
CHEMBL1072,EFO_0000319,cardiovascular disease,4.0,BUMETANIDE
CHEMBL926,EFO_0000319,cardiovascular disease,4.0,
CHEMBL1513,EFO_0000319,cardiovascular disease,4.0,IRBESARTAN
CHEMBL723,EFO_0000319,cardiovascular disease,4.0,
CHEMBL1393,EFO_0000319,cardiovascular disease,4.0,SPIRONOLACTONE
CHEMBL211456,EFO_0000319,cardiovascular disease,4.0,
CHEMBL454801,EFO_0000319,cardiovascular disease,3.0,
CHEMBL1165342,EFO_0000319,cardiovascular disease,4.0,
CHEMBL585,EFO_0000373,congestive heart failure,4.0,
CHEMBL476960,EFO_0000400,diabetes mellitus,4.0,
CHEMBL1272,EFO_0000400,diabetes mellitus,4.0,
CHEMBL1201570,EFO_0000540,immune system disease,4.0,ANAKINRA
CHEMBL91,EFO_0000544,infection,4.0,MICONAZOLE
CHEMBL1083385,EFO_0000556,ischemia,4.0,CLOPIDOGREL BISULFATE
CHEMBL635,EFO_0000565,leukemia,4.0,PREDNISONE
CHEMBL1399,EFO_0000616,neoplasm,4.0,ANASTROZOLE
CHEMBL1096885,EFO_0000616,neoplasm,4.0,VALRUBICIN
CHEMBL44657,EFO_0000616,neoplasm,4.0,
CHEMBL502620,EFO_0000616,neoplasm,3.0,
CHEMBL2108546,EFO_0000616,neoplasm,4.0,
CHEMBL1023,EFO_0000616,neoplasm,4.0,
CHEMBL1670,EFO_0000616,neoplasm,4.0,MITOTANE
CHEMBL1575,EFO_0000616,neoplasm,3.0,
CHEMBL1252,EFO_0000616,neoplasm,4.0,ABARELIX
CHEMBL1200402,EFO_0000712,stroke,4.0,
CHEMBL182,EFO_0000763,viral disease,4.0,
CHEMBL1214598,EFO_0000763,viral disease,3.0,
CHEMBL525076,EFO_0000763,viral disease,4.0,ENFUVIRTIDE
CHEMBL3184512,EFO_0003102,osteomyelitis,4.0,
CHEMBL384467,EFO_0003106,pneumonia,4.0,DEXAMETHASONE
CHEMBL635,EFO_0003778,psoriatic arthritis,4.0,PREDNISONE
